,match_id,batsman_id,inning,runs,balls_faced,over_faced_first,bowler_id,strike_rate,Fours,Sixes,match_dt,country_bat,batting_style_bat,bowling_style_bat,country_bowl,batting_style_bowl,bowling_style_bowl,batsman_rating
150,8752330,6718326.0,2,5,4,1.1,1762060.0,125.0,1.0,1.0,2021-07-02,NZ,Right-hand bat,None,ENG,Left-hand bat,Right-arm offbreak,38.58907984381826
151,8752379,6718326.0,2,66,37,1.1,181404.0,178.38,7.0,3.0,2021-07-09,NZ,Right-hand bat,None,AFG,Right-hand bat,Right-arm offbreak,38.58907984381826
152,8889516,6718326.0,1,66,28,1.1,2173646.0,235.71,8.0,3.0,2021-07-16,NZ,Right-hand bat,None,ENG,Left-hand bat,Legbreak,38.58907984381826
153,8752484,6718326.0,2,22,8,1.1,4473573.0,275.0,2.0,2.0,2021-07-17,NZ,Right-hand bat,None,ENG,Right-hand bat,Right-arm fast-medium,38.58907984381826
154,8768682,6718326.0,2,11,8,1.1,2036649.0,137.5,2.0,1.0,2021-07-23,NZ,Right-hand bat,None,PAK,Left-hand bat,Left-arm fast-medium,38.58907984381826
155,8768710,6718326.0,1,1,2,1.4,7732934.0,50.0,1.0,1.0,2021-07-25,NZ,Right-hand bat,None,NED,Right-hand bat,Left-arm fast-medium,38.58907984381826
156,8768745,6718326.0,1,14,16,1.1,3245689.0,87.5,1.0,1.0,2021-07-30,NZ,Right-hand bat,None,ENG,Right-hand bat,Left-arm wrist-spin,38.58907984381826
157,8768766,6718326.0,2,43,23,1.1,5554254.0,186.96,4.0,2.0,2021-08-01,NZ,Right-hand bat,None,AFG,Right-hand bat,Legbreak googly,38.58907984381826
158,8768794,6718326.0,2,23,9,1.1,1613919.0,255.56,5.0,2.0,2021-08-04,NZ,Right-hand bat,None,WI,Left-hand bat,Right-arm offbreak,38.58907984381826
159,8768829,6718326.0,1,2,4,1.1,4473993.0,50.0,1.0,1.0,2021-08-09,NZ,Right-hand bat,None,ENG,Right-hand bat,Right-arm medium-fast,38.58907984381826
160,8768857,6718326.0,1,29,22,1.1,2752966.0,131.82,2.0,1.0,2021-08-13,NZ,Right-hand bat,None,SA,Right-hand bat,Right-arm fast,38.58907984381826
161,8768885,6718326.0,2,42,26,1.1,5528116.0,161.54,4.0,2.0,2021-08-17,NZ,Right-hand bat,None,ENG,Right-hand bat,Slow left-arm orthodox,38.58907984381826
162,8904678,6718326.0,1,15,10,1.1,2316327.0,150.0,3.0,1.0,2021-09-05,NZ,Right-hand bat,None,BAN,Left-hand bat,Left-arm fast-medium,38.58907984381826
163,8904685,6718326.0,1,12,8,1.6,2436356.0,150.0,1.0,1.0,2021-09-08,NZ,Right-hand bat,None,BAN,Left-hand bat,Slow left-arm orthodox,38.58907984381826
164,8904692,6718326.0,1,41,24,1.1,6930286.0,170.83,4.0,3.0,2021-09-10,NZ,Right-hand bat,None,BAN,Left-hand bat,Left-arm medium-fast,38.58907984381826
165,9027234,6718326.0,1,57,30,1.1,3834319.0,190.0,4.0,4.0,2021-11-26,NZ,Right-hand bat,None,NZ,Left-hand bat,Left-arm medium-fast,38.58907984381826
166,9027269,6718326.0,2,0,1,1.1,2537800.0,0.0,1.0,1.0,2021-12-05,NZ,Right-hand bat,None,NZ,Right-hand bat,Right-arm fast-medium,38.58907984381826
167,9027311,6718326.0,1,20,9,1.1,3546297.0,222.22,1.0,2.0,2021-12-19,NZ,Right-hand bat,None,NZ,Right-hand bat,Right-arm fast-medium,38.58907984381826
168,9027325,6718326.0,2,0,2,1.1,7878765.0,0.0,1.0,1.0,2021-12-24,NZ,Right-hand bat,None,NZ,Right-hand bat,Left-arm fast-medium,38.58907984381826
169,9027346,6718326.0,2,32,13,1.1,4195827.0,246.15,3.0,3.0,2021-12-28,NZ,Right-hand bat,None,NZ,Right-hand bat,Right-arm medium,38.58907984381826
170,9085320,6718326.0,1,1,2,1.1,2158869.0,50.0,1.0,1.0,2022-06-24,NZ,Right-hand bat,None,ENG,Right-hand bat,Right-arm offbreak,38.58907984381826
171,9352356,6718326.0,2,3,6,1.1,4640824.0,50.0,1.0,1.0,2023-09-01,NZ,Right-hand bat,None,ENG,Left-hand bat,Left-arm medium-fast,38.58907984381826
172,9176320,6718326.0,1,8,11,1.2,8354849.0,72.73,1.0,1.0,2022-08-04,NZ,Right-hand bat,None,NED,Right-hand bat,Slow left-arm orthodox,38.58907984381826
173,9085243,6718326.0,2,11,7,1.3,8018751.0,157.14,1.0,1.0,2022-06-23,NZ,Right-hand bat,None,ENG,Right-hand bat,Right-arm fast-medium,38.58907984381826
174,9717504,6718326.0,1,1,3,1.1,6930286.0,33.33,1.0,1.0,2023-12-27,NZ,Right-hand bat,None,BAN,Left-hand bat,Left-arm medium-fast,38.58907984381826
175,9087182,6718326.0,2,16,11,1.1,4640824.0,145.45,2.0,1.0,2022-11-01,NZ,Right-hand bat,None,ENG,Left-hand bat,Left-arm medium-fast,38.58907984381826
176,9388378,6718326.0,1,21,11,1.1,4359417.0,190.91,1.0,2.0,2022-12-24,NZ,Right-hand bat,None,NZ,Right-hand bat,Right-arm medium-fast,38.58907984381826
177,9489479,6718326.0,1,69,38,1.1,6364588.0,181.58,6.0,5.0,2023-08-26,NZ,Right-hand bat,None,ENG,Left-hand bat,Left-arm medium,38.58907984381826
178,9087252,6718326.0,1,4,3,1.1,7507303.0,133.33,1.0,1.0,2022-11-09,NZ,Right-hand bat,None,PAK,Left-hand bat,Left-arm fast,38.58907984381826
179,9489402,6718326.0,2,22,14,1.1,1905847.0,157.14,3.0,1.0,2023-08-16,NZ,Right-hand bat,None,AUS,Right-hand bat,Right-arm fast-medium,38.58907984381826
180,9352363,6718326.0,1,83,53,1.1,7276380.0,156.6,4.0,6.0,2023-09-03,NZ,Right-hand bat,None,ENG,Right-hand bat,Right-arm fast-medium,38.58907984381826
181,9388427,6718326.0,2,78,37,1.1,8482788.0,210.81,9.0,3.0,2023-01-01,NZ,Right-hand bat,None,NZ,Right-hand bat,Right-arm fast-medium,38.58907984381826
182,9256393,6718326.0,1,12,6,1.1,8106629.0,200.0,3.0,1.0,2022-10-14,NZ,Right-hand bat,None,PAK,Right-hand bat,Right-arm fast,38.58907984381826
183,9085131,6718326.0,1,37,17,1.2,3991700.0,217.65,1.0,4.0,2022-06-18,NZ,Right-hand bat,None,ENG,Right-hand bat,Legbreak googly,38.58907984381826
184,9152352,6718326.0,1,101,56,1.2,4613580.0,180.36,8.0,6.0,2022-07-27,NZ,Right-hand bat,None,SCOT,Left-hand bat,Slow left-arm orthodox,38.58907984381826
185,9084837,6718326.0,2,29,12,1.5,3216569.0,241.67,2.0,3.0,2022-06-03,NZ,Right-hand bat,None,AUS,Right-hand bat,Right-arm medium-fast,38.58907984381826
186,9084914,6718326.0,1,16,10,1.1,2904943.0,160.0,2.0,2.0,2022-06-06,NZ,Right-hand bat,None,ENG,Right-hand bat,Right-arm fast-medium,38.58907984381826
187,9440570,6718326.0,2,3,4,1.1,4377610.0,75.0,1.0,1.0,2023-02-01,NZ,Right-hand bat,None,IND,Right-hand bat,Right-arm medium-fast,38.58907984381826
188,9123197,6718326.0,1,1,7,1.4,nan,14.29,1.0,0.0,2022-07-18,NZ,Right-hand bat,None,None,None,None,38.58907984381826
189,9027388,6718326.0,2,4,3,1.1,2537800.0,133.33,1.0,1.0,2022-01-08,NZ,Right-hand bat,None,NZ,Right-hand bat,Right-arm fast-medium,38.58907984381826
190,9352370,6718326.0,2,16,6,1.1,4012203.0,266.67,3.0,2.0,2023-09-05,NZ,Right-hand bat,None,ENG,Left-hand bat,Left-arm fast-medium,38.58907984381826
191,9027283,6718326.0,2,16,12,1.1,270262.0,133.33,3.0,1.0,2022-01-20,NZ,Right-hand bat,None,NZ,Right-hand bat,Right-arm offbreak,38.58907984381826
192,9256372,6718326.0,2,62,42,1.1,6460614.0,147.62,1.0,6.0,2022-10-11,NZ,Right-hand bat,None,PAK,Right-hand bat,Legbreak,38.58907984381826
193,9255945,6718326.0,2,0,2,1.1,2282125.0,0.0,1.0,1.0,2022-11-20,NZ,Right-hand bat,None,IND,Right-hand bat,Right-arm medium,38.58907984381826
194,9489255,6718326.0,2,28,27,1.1,1594319.0,103.7,3.0,1.0,2023-08-01,NZ,Right-hand bat,None,PAK,Left-hand bat,Slow left-arm orthodox,38.58907984381826
195,9085446,6718326.0,2,16,16,1.1,5528116.0,100.0,2.0,1.0,2022-07-03,NZ,Right-hand bat,None,ENG,Right-hand bat,Slow left-arm orthodox,38.58907984381826
196,9123211,6718326.0,2,14,7,1.3,2550414.0,200.0,2.0,1.0,2022-07-22,NZ,Right-hand bat,None,IRE,Right-hand bat,Right-arm fast-medium,38.58907984381826
197,9085341,6718326.0,2,29,13,1.2,3200756.0,223.08,3.0,2.0,2022-07-01,NZ,Right-hand bat,None,WI,Right-hand bat,Right-arm fast-medium,38.58907984381826
198,9085082,6718326.0,1,48,24,1.6,2173646.0,200.0,5.0,2.0,2022-06-17,NZ,Right-hand bat,None,ENG,Left-hand bat,Legbreak,38.58907984381826
199,9256379,6718326.0,1,32,19,1.1,6930286.0,168.42,3.0,2.0,2022-10-12,NZ,Right-hand bat,None,BAN,Left-hand bat,Left-arm medium-fast,38.58907984381826
200,9489304,6718326.0,2,10,5,2.1,3231437.0,200.0,1.0,1.0,2023-08-06,NZ,Right-hand bat,None,ENG,Right-hand bat,Left-arm fast-medium,38.58907984381826
201,9489283,6718326.0,1,21,15,1.1,8131255.0,140.0,4.0,1.0,2023-08-04,NZ,Right-hand bat,None,PAK,Right-hand bat,Right-arm fast,38.58907984381826
202,9085453,6718326.0,1,3,5,1.1,3901099.0,60.0,1.0,1.0,2022-07-06,NZ,Right-hand bat,None,AUS,Right-hand bat,Right-arm fast-medium,38.58907984381826
203,9123204,6718326.0,1,35,20,1.2,nan,175.0,4.0,2.0,2022-07-20,NZ,Right-hand bat,None,None,None,None,38.58907984381826
204,9866331,6718326.0,1,26,17,1.1,7907661.0,152.94,3.0,3.0,2023-12-19,NZ,Right-hand bat,None,NZ,Left-hand bat,Right-arm medium,38.58907984381826
205,9256365,6718326.0,2,16,18,1.1,6930286.0,88.89,1.0,1.0,2022-10-09,NZ,Right-hand bat,None,BAN,Left-hand bat,Left-arm medium-fast,38.58907984381826
206,9489465,6718326.0,2,14,4,1.1,6005838.0,350.0,2.0,1.0,2023-08-23,NZ,Right-hand bat,None,ENG,Right-hand bat,Right-arm fast-medium,38.58907984381826
207,9440556,6718326.0,1,35,23,1.1,5038018.0,152.17,4.0,2.0,2023-01-27,NZ,Right-hand bat,None,IND,Left-hand bat,Right-arm offbreak,38.58907984381826
208,9489430,6718326.0,2,32,28,1.1,3851658.0,114.29,3.0,1.0,2023-08-19,NZ,Right-hand bat,None,ENG,Right-hand bat,Right-arm fast-medium,38.58907984381826
209,9027409,6718326.0,1,7,6,1.1,2288824.0,116.67,1.0,1.0,2022-01-16,NZ,Right-hand bat,None,NZ,Right-hand bat,Right-arm medium,38.58907984381826
210,8588005,37351.0,1,18,13,1.1,5497274.0,138.46,1.0,1.0,2021-01-01,AUS,Right-hand bat,Slow left-arm orthodox,AUS,Right-hand bat,Right-arm medium-fast,27.460962688420377
211,8587984,37351.0,2,8,7,1.3,nan,114.29,1.0,1.0,2021-01-03,AUS,Right-hand bat,Slow left-arm orthodox,None,None,None,27.460962688420377
212,8587844,37351.0,2,0,1,1.1,3890998.0,0.0,1.0,1.0,2021-01-05,AUS,Right-hand bat,Slow left-arm orthodox,AUS,Right-hand bat,Right-arm fast-medium,27.460962688420377
213,8587795,37351.0,2,14,15,1.3,6718844.0,93.33,1.0,1.0,2021-01-08,AUS,Right-hand bat,Slow left-arm orthodox,AUS,Right-hand bat,Right-arm fast,27.460962688420377
214,8587914,37351.0,1,13,13,5.4,3995991.0,100.0,2.0,1.0,2021-01-14,AUS,Right-hand bat,Slow left-arm orthodox,AUS,Right-hand bat,Right-arm medium-fast,27.460962688420377
215,8588061,37351.0,1,0,2,1.1,2275195.0,0.0,1.0,1.0,2021-01-17,AUS,Right-hand bat,Slow left-arm orthodox,AUS,Right-hand bat,Right-arm offbreak,27.460962688420377
216,8588096,37351.0,2,10,14,1.3,4985546.0,71.43,2.0,0.0,2021-01-20,AUS,Right-hand bat,Slow left-arm orthodox,AFG,Left-hand bat,Left-arm wrist-spin,27.460962688420377
217,8587949,37351.0,2,4,2,2.1,3890984.0,200.0,1.0,1.0,2021-01-23,AUS,Right-hand bat,Slow left-arm orthodox,AUS,Right-hand bat,Right-arm fast-medium,27.460962688420377
218,8588033,37351.0,1,6,7,1.2,6732004.0,85.71,1.0,1.0,2021-01-26,AUS,Right-hand bat,Slow left-arm orthodox,AUS,Right-hand bat,Right-arm fast,27.460962688420377
219,8637810,37351.0,2,1,2,1.3,1626561.0,50.0,1.0,1.0,2021-02-22,AUS,Right-hand bat,Slow left-arm orthodox,NZ,Right-hand bat,Right-arm medium-fast,27.460962688420377
220,8637817,37351.0,2,12,14,1.4,3913475.0,85.71,1.0,1.0,2021-02-25,AUS,Right-hand bat,Slow left-arm orthodox,NZ,Right-hand bat,Legbreak,27.460962688420377
221,8637824,37351.0,1,69,44,1.5,3913475.0,156.82,8.0,2.0,2021-03-03,AUS,Right-hand bat,Slow left-arm orthodox,NZ,Right-hand bat,Legbreak,27.460962688420377
222,8637831,37351.0,1,79,55,1.6,nan,143.64,5.0,4.0,2021-03-05,AUS,Right-hand bat,Slow left-arm orthodox,None,None,None,27.460962688420377
223,8637838,37351.0,1,36,32,1.3,3913475.0,112.5,5.0,1.0,2021-03-07,AUS,Right-hand bat,Slow left-arm orthodox,NZ,Right-hand bat,Legbreak,27.460962688420377
224,8842105,37351.0,2,4,5,1.2,4690104.0,80.0,1.0,1.0,2021-07-09,AUS,Right-hand bat,Slow left-arm orthodox,WI,Right-hand bat,Slow left-arm orthodox,27.460962688420377
225,8842112,37351.0,2,6,8,2.1,362487.0,75.0,1.0,1.0,2021-07-10,AUS,Right-hand bat,Slow left-arm orthodox,WI,Right-hand bat,Right-arm fast,27.460962688420377
226,8842119,37351.0,1,30,31,1.6,3102854.0,96.77,2.0,1.0,2021-07-12,AUS,Right-hand bat,Slow left-arm orthodox,WI,Left-hand bat,Legbreak googly,27.460962688420377
227,8842126,37351.0,1,53,37,1.2,3102854.0,143.24,5.0,3.0,2021-07-14,AUS,Right-hand bat,Slow left-arm orthodox,WI,Left-hand bat,Legbreak googly,27.460962688420377
228,8842133,37351.0,2,34,23,1.3,3102854.0,147.83,6.0,2.0,2021-07-16,AUS,Right-hand bat,Slow left-arm orthodox,WI,Left-hand bat,Legbreak googly,27.460962688420377
229,8916081,37351.0,2,0,5,1.3,3373866.0,0.0,1.0,0.0,2021-10-23,AUS,Right-hand bat,Slow left-arm orthodox,SA,Right-hand bat,Right-arm fast,27.460962688420377
230,8916144,37351.0,2,37,23,1.2,nan,160.87,5.0,2.0,2021-10-28,AUS,Right-hand bat,Slow left-arm orthodox,None,None,None,27.460962688420377
231,8916172,37351.0,1,44,49,1.2,2022957.0,89.8,4.0,0.0,2021-10-30,AUS,Right-hand bat,Slow left-arm orthodox,ENG,Right-hand bat,Right-arm fast-medium,27.460962688420377
232,8916228,37351.0,2,40,20,1.3,3769555.0,200.0,2.0,4.0,2021-11-04,AUS,Right-hand bat,Slow left-arm orthodox,BAN,Left-hand bat,Right-arm fast,27.460962688420377
233,8916256,37351.0,2,9,11,1.3,3715697.0,81.82,1.0,1.0,2021-11-06,AUS,Right-hand bat,Slow left-arm orthodox,WI,Left-hand bat,Slow left-arm orthodox,27.460962688420377
234,8916298,37351.0,2,0,1,1.3,7507303.0,0.0,1.0,1.0,2021-11-11,AUS,Right-hand bat,Slow left-arm orthodox,PAK,Left-hand bat,Left-arm fast,27.460962688420377
235,8916305,37351.0,2,5,7,1.4,1945397.0,71.43,1.0,1.0,2021-11-14,AUS,Right-hand bat,Slow left-arm orthodox,NZ,Right-hand bat,Left-arm fast-medium,27.460962688420377
236,8887591,37351.0,2,68,43,1.4,3535853.0,158.14,4.0,5.0,2021-12-22,AUS,Right-hand bat,Slow left-arm orthodox,AUS,Left-hand bat,Slow left-arm orthodox,27.460962688420377
237,8887619,37351.0,1,8,7,1.1,3214812.0,114.29,1.0,1.0,2021-12-26,AUS,Right-hand bat,Slow left-arm orthodox,ENG,Right-hand bat,Left-arm fast,27.460962688420377
238,8887654,37351.0,2,1,2,1.5,4393402.0,50.0,1.0,1.0,2021-12-29,AUS,Right-hand bat,Slow left-arm orthodox,AUS,Left-hand bat,Right-arm medium-fast,27.460962688420377
239,9292548,37351.0,1,7,6,2.1,3882850.0,116.67,1.0,1.0,2022-09-25,AUS,Right-hand bat,Slow left-arm orthodox,IND,Left-hand bat,Slow left-arm orthodox,27.460962688420377
240,9128510,37351.0,1,7,5,1.2,4874820.0,140.0,1.0,1.0,2022-04-15,AUS,Right-hand bat,Slow left-arm orthodox,SA,Right-hand bat,Left-arm medium-fast,27.460962688420377
241,8844331,37351.0,2,2,5,5.2,5490638.0,40.0,1.0,1.0,2022-02-18,AUS,Right-hand bat,Slow left-arm orthodox,SL,Left-hand bat,Right-arm fast,27.460962688420377
242,8844324,37351.0,2,35,36,1.2,2590293.0,97.22,3.0,1.0,2022-02-15,AUS,Right-hand bat,Slow left-arm orthodox,SL,Right-hand bat,Legbreak,27.460962688420377
243,9128545,37351.0,2,58,28,1.1,1945397.0,207.14,9.0,2.0,2022-04-18,AUS,Right-hand bat,Slow left-arm orthodox,NZ,Right-hand bat,Left-arm fast-medium,27.460962688420377
244,9222394,37351.0,1,15,19,2.6,6347494.0,78.95,1.0,0.0,2022-10-07,AUS,Right-hand bat,Slow left-arm orthodox,WI,Left-hand bat,Left-arm fast-medium,27.460962688420377
245,9272661,37351.0,1,13,6,6.2,2656541.0,216.67,3.0,1.0,2023-01-14,AUS,Right-hand bat,Slow left-arm orthodox,AUS,Right-hand bat,Legbreak googly,27.460962688420377
246,8887787,37351.0,2,3,4,1.1,2790675.0,75.0,1.0,1.0,2022-01-11,AUS,Right-hand bat,Slow left-arm orthodox,AUS,Right-hand bat,Right-arm fast-medium,27.460962688420377
247,9128664,37351.0,2,4,7,1.2,8145878.0,57.14,1.0,1.0,2022-05-02,AUS,Right-hand bat,Slow left-arm orthodox,IND,Right-hand bat,Right-arm fast,27.460962688420377
248,9087084,37351.0,2,31,42,1.3,nan,73.81,3.0,1.0,2022-10-25,AUS,Right-hand bat,Slow left-arm orthodox,None,None,None,27.460962688420377
249,9272423,37351.0,2,70,43,5.3,nan,162.79,7.0,2.0,2022-12-18,AUS,Right-hand bat,Slow left-arm orthodox,None,None,None,27.460962688420377
250,9222387,37351.0,2,58,53,3.2,4690230.0,109.43,6.0,1.0,2022-10-05,AUS,Right-hand bat,Slow left-arm orthodox,WI,Right-hand bat,Right-arm fast,27.460962688420377
251,9151078,37351.0,1,29,20,1.4,7968225.0,145.0,5.0,2.0,2022-06-11,AUS,Right-hand bat,Slow left-arm orthodox,SL,Right-hand bat,Right-arm offbreak,27.460962688420377
252,9272563,37351.0,1,1,2,9.5,1945397.0,50.0,1.0,1.0,2023-01-03,AUS,Right-hand bat,Slow left-arm orthodox,NZ,Right-hand bat,Left-arm fast-medium,27.460962688420377
253,9222415,37351.0,2,12,7,9.4,1711492.0,171.43,1.0,1.0,2022-10-09,AUS,Right-hand bat,Slow left-arm orthodox,ENG,Right-hand bat,Legbreak,27.460962688420377
254,8887731,37351.0,2,37,28,1.6,5419490.0,132.14,2.0,2.0,2022-01-06,AUS,Right-hand bat,Slow left-arm orthodox,AUS,Right-hand bat,Right-arm fast-medium,27.460962688420377
255,9272500,37351.0,2,36,35,1.6,8355808.0,102.86,5.0,1.0,2022-12-28,AUS,Right-hand bat,Slow left-arm orthodox,AUS,Left-hand bat,Right-arm offbreak,27.460962688420377
256,8887871,37351.0,2,82,64,1.6,3497633.0,128.12,4.0,2.0,2022-01-19,AUS,Right-hand bat,Slow left-arm orthodox,AUS,Left-hand bat,Right-arm fast-medium,27.460962688420377
257,9702734,37351.0,1,2,8,9.2,6364588.0,25.0,1.0,0.0,2023-12-21,AUS,Right-hand bat,Slow left-arm orthodox,ENG,Left-hand bat,Left-arm medium,27.460962688420377
258,9128622,37351.0,1,3,7,1.1,7922291.0,42.86,1.0,0.0,2022-04-28,AUS,Right-hand bat,Slow left-arm orthodox,IND,Left-hand bat,Left-arm medium-fast,27.460962688420377
259,9151064,37351.0,2,61,40,1.1,nan,152.5,4.0,4.0,2022-06-07,AUS,Right-hand bat,Slow left-arm orthodox,None,None,None,27.460962688420377
260,8887808,37351.0,1,45,44,6.3,8539817.0,102.27,3.0,1.0,2022-01-13,AUS,Right-hand bat,Slow left-arm orthodox,AUS,Left-hand bat,Right-arm medium,27.460962688420377
261,8887850,37351.0,2,75,52,2.5,4393402.0,144.23,6.0,4.0,2022-01-18,AUS,Right-hand bat,Slow left-arm orthodox,AUS,Left-hand bat,Right-arm medium-fast,27.460962688420377
262,9272395,37351.0,1,4,7,8.4,5419546.0,57.14,1.0,1.0,2022-12-15,AUS,Right-hand bat,Slow left-arm orthodox,AUS,Left-hand bat,Slow left-arm orthodox,27.460962688420377
263,9272787,37351.0,1,10,12,9.3,2633196.0,83.33,2.0,1.0,2023-01-29,AUS,Right-hand bat,Slow left-arm orthodox,AUS,Right-hand bat,Right-arm medium-fast,27.460962688420377
264,9702678,37351.0,2,33,31,5.4,2790675.0,106.45,3.0,1.0,2023-12-08,AUS,Right-hand bat,Slow left-arm orthodox,AUS,Right-hand bat,Right-arm fast-medium,27.460962688420377
265,9292541,37351.0,1,31,15,1.1,4377694.0,206.67,4.0,1.0,2022-09-23,AUS,Right-hand bat,Slow left-arm orthodox,IND,Right-hand bat,Right-arm fast,27.460962688420377
266,9018225,37351.0,2,55,45,2.1,7507303.0,122.22,6.0,2.0,2022-04-05,AUS,Right-hand bat,Slow left-arm orthodox,PAK,Left-hand bat,Left-arm fast,27.460962688420377
267,9272752,37351.0,2,63,54,2.3,nan,116.67,6.0,2.0,2023-01-24,AUS,Right-hand bat,Slow left-arm orthodox,None,None,None,27.460962688420377
268,9222422,37351.0,2,13,13,1.2,2157770.0,100.0,2.0,1.0,2022-10-12,AUS,Right-hand bat,Slow left-arm orthodox,ENG,Left-hand bat,Left-arm fast-medium,27.460962688420377
269,9128706,37351.0,2,14,14,2.1,2740408.0,100.0,1.0,1.0,2022-05-07,AUS,Right-hand bat,Slow left-arm orthodox,WI,Right-hand bat,Right-arm medium-fast,27.460962688420377
270,9292534,37351.0,2,22,13,1.1,3882850.0,169.23,3.0,1.0,2022-09-20,AUS,Right-hand bat,Slow left-arm orthodox,IND,Left-hand bat,Slow left-arm orthodox,27.460962688420377
271,8887703,37351.0,2,50,40,1.5,8117150.0,125.0,3.0,2.0,2022-01-03,AUS,Right-hand bat,Slow left-arm orthodox,AUS,Left-hand bat,Legbreak,27.460962688420377
272,8588005,46794.0,1,87,48,1.5,5497274.0,181.25,5.0,5.0,2021-01-01,AUS,Left-hand bat,Slow left-arm orthodox,AUS,Right-hand bat,Right-arm medium-fast,52.63411810913747
273,8587984,46794.0,2,14,11,1.4,1907352.0,127.27,1.0,1.0,2021-01-03,AUS,Left-hand bat,Slow left-arm orthodox,AUS,Right-hand bat,Left-arm fast-medium,52.63411810913747
274,8587914,46794.0,1,0,1,1.4,7353828.0,0.0,1.0,1.0,2021-01-14,AUS,Left-hand bat,Slow left-arm orthodox,AUS,Right-hand bat,Right-arm fast-medium,52.63411810913747
275,8588061,46794.0,1,24,21,1.4,3731307.0,114.29,1.0,1.0,2021-01-17,AUS,Left-hand bat,Slow left-arm orthodox,AUS,Left-hand bat,Right-arm fast,52.63411810913747
276,8588096,46794.0,2,1,3,1.1,1829491.0,33.33,1.0,1.0,2021-01-20,AUS,Left-hand bat,Slow left-arm orthodox,AUS,Right-hand bat,Right-arm fast,52.63411810913747
277,8587949,46794.0,2,28,27,1.1,4132295.0,103.7,4.0,1.0,2021-01-23,AUS,Left-hand bat,Slow left-arm orthodox,AUS,Right-hand bat,Legbreak,52.63411810913747
278,8588033,46794.0,1,12,14,1.1,6732004.0,85.71,1.0,1.0,2021-01-26,AUS,Left-hand bat,Slow left-arm orthodox,AUS,Right-hand bat,Right-arm fast,52.63411810913747
279,8887787,46794.0,2,39,36,1.6,8146998.0,108.33,4.0,1.0,2022-01-11,AUS,Left-hand bat,Slow left-arm orthodox,AUS,Right-hand bat,Left-arm fast-medium,52.63411810913747
280,9272563,46794.0,1,32,35,2.3,1945397.0,91.43,4.0,1.0,2023-01-03,AUS,Left-hand bat,Slow left-arm orthodox,NZ,Right-hand bat,Left-arm fast-medium,52.63411810913747
281,8887731,46794.0,2,57,35,1.4,6818776.0,162.86,6.0,3.0,2022-01-06,AUS,Left-hand bat,Slow left-arm orthodox,AFG,Right-hand bat,Right-arm offbreak,52.63411810913747
282,9702790,46794.0,2,54,33,5.2,nan,163.64,3.0,4.0,2023-12-29,AUS,Left-hand bat,Slow left-arm orthodox,None,None,None,52.63411810913747
283,9272500,46794.0,2,28,25,4.5,8146998.0,112.0,3.0,1.0,2022-12-28,AUS,Left-hand bat,Slow left-arm orthodox,AUS,Right-hand bat,Left-arm fast-medium,52.63411810913747
284,8887871,46794.0,2,19,16,1.3,8193310.0,118.75,2.0,1.0,2022-01-19,AUS,Left-hand bat,Slow left-arm orthodox,AUS,Right-hand bat,Legbreak,52.63411810913747
285,8887808,46794.0,1,7,6,1.1,8131255.0,116.67,1.0,1.0,2022-01-13,AUS,Left-hand bat,Slow left-arm orthodox,PAK,Right-hand bat,Right-arm fast,52.63411810913747
286,8887850,46794.0,2,51,38,4.3,6722540.0,134.21,7.0,1.0,2022-01-18,AUS,Left-hand bat,Slow left-arm orthodox,NEP,Right-hand bat,Legbreak googly,52.63411810913747
287,9272787,46794.0,1,82,53,1.1,nan,154.72,9.0,2.0,2023-01-29,AUS,Left-hand bat,Slow left-arm orthodox,None,None,None,52.63411810913747
288,9272752,46794.0,2,0,2,1.7,6718844.0,0.0,1.0,1.0,2023-01-24,AUS,Left-hand bat,Slow left-arm orthodox,AUS,Right-hand bat,Right-arm fast,52.63411810913747
289,8887703,46794.0,2,21,17,2.6,8746961.0,123.53,2.0,1.0,2022-01-03,AUS,Left-hand bat,Slow left-arm orthodox,PAK,Right-hand bat,Right-arm medium-fast,52.63411810913747
290,9702769,46794.0,2,59,36,7.1,7877232.0,163.89,4.0,3.0,2023-12-26,AUS,Left-hand bat,Slow left-arm orthodox,AUS,Right-hand bat,Right-arm fast,52.63411810913747
291,8588005,1594319.0,1,8,4,16.6,nan,200.0,1.0,1.0,2021-01-01,PAK,Left-hand bat,Slow left-arm orthodox,None,None,None,47.754513766117924
292,8587844,1594319.0,2,1,3,14.5,55299.0,33.33,1.0,1.0,2021-01-05,PAK,Left-hand bat,Slow left-arm orthodox,AUS,Right-hand bat,Right-arm fast-medium,47.754513766117924
293,8587914,1594319.0,1,4,4,19.1,nan,100.0,1.0,1.0,2021-01-14,PAK,Left-hand bat,Slow left-arm orthodox,None,None,None,47.754513766117924
294,8588061,1594319.0,1,15,14,16.4,2656541.0,107.14,2.0,1.0,2021-01-17,PAK,Left-hand bat,Slow left-arm orthodox,AUS,Right-hand bat,Legbreak googly,47.754513766117924
295,8587949,1594319.0,2,13,9,14.2,7353828.0,144.44,2.0,1.0,2021-01-23,PAK,Left-hand bat,Slow left-arm orthodox,AUS,Right-hand bat,Right-arm fast-medium,47.754513766117924
